fold,générateur,ratio,N,model,RMSE
0,TVAE,5,12,XGBoost,6.3315024048919755
0,TVAE,5,12,CatBoost,5.729908761003741
0,TVAE,5,12,LightGBM,5.744850907538311
0,TVAE,5,14,RF,6.347042637313476
0,TVAE,5,14,XGBoost,6.214328082326017
0,TVAE,5,14,CatBoost,5.854696828910489
0,TVAE,5,14,LightGBM,5.284653449787332
0,TVAE,5,17,RF,6.322569225810742
0,TVAE,5,17,XGBoost,6.491748309182865
0,TVAE,5,17,CatBoost,5.903642833600208
0,TVAE,5,17,LightGBM,5.284653449787332
0,TVAE,5,19,RF,6.411928350416133
0,TVAE,5,19,XGBoost,6.619288327036965
0,TVAE,5,19,CatBoost,6.118912538538142
0,TVAE,5,19,LightGBM,5.284653449787332
0,GEO-interp,1,1,RF,7.199163870882288
0,GEO-interp,1,1,XGBoost,7.2237762053041745
0,GEO-interp,1,1,CatBoost,7.111776151144161
0,GEO-interp,1,1,LightGBM,6.801534117558862
0,GEO-interp,1,2,RF,6.805933753421081
0,GEO-interp,1,2,XGBoost,7.233595095891321
0,GEO-interp,1,2,CatBoost,6.853344707441631
0,GEO-interp,1,2,LightGBM,7.001318295618095
0,GEO-interp,1,3,RF,5.4364754260900074
0,GEO-interp,1,3,XGBoost,6.391966034766697
0,GEO-interp,1,3,CatBoost,5.349671145786816
0,GEO-interp,1,3,LightGBM,5.301216097799629
0,GEO-interp,1,4,RF,5.443853050005775
0,GEO-interp,1,4,XGBoost,5.323078942672154
0,GEO-interp,1,4,CatBoost,5.360578647440475
0,GEO-interp,1,4,LightGBM,5.276037875063317
0,GEO-interp,1,5,RF,5.232316586677982
0,GEO-interp,1,5,XGBoost,5.067183909268844
0,GEO-interp,1,5,CatBoost,5.175471672572703
0,GEO-interp,1,5,LightGBM,5.107481212069422
0,GEO-interp,1,6,RF,5.278307067545019
0,GEO-interp,1,6,XGBoost,5.009540504029733
0,GEO-interp,1,6,CatBoost,5.083495679832803
0,GEO-interp,1,6,LightGBM,5.107481212069422
0,GEO-interp,1,7,RF,5.2480442297734795
0,GEO-interp,1,7,XGBoost,5.003277127660169
0,GEO-interp,1,7,CatBoost,4.968499151056009
0,GEO-interp,1,7,LightGBM,4.901955380833491
0,GEO-interp,1,8,RF,5.200142642868823
0,GEO-interp,1,8,XGBoost,4.936335426972409
0,GEO-interp,1,8,CatBoost,5.120976142362396
0,GEO-interp,1,8,LightGBM,4.832498505679546
0,GEO-interp,1,9,RF,5.280013581078162
0,GEO-interp,1,9,XGBoost,4.979575307611016
0,GEO-interp,1,9,CatBoost,4.984180843033067
0,GEO-interp,1,9,LightGBM,4.955584199424833
0,GEO-interp,1,10,RF,5.3109428678629
0,GEO-interp,1,10,XGBoost,4.947775038116559
0,GEO-interp,1,10,CatBoost,4.997026061607338
0,GEO-interp,1,10,LightGBM,5.041017966951368
0,GEO-interp,1,12,RF,5.225493823283057
0,GEO-interp,1,12,XGBoost,4.999684235588657
0,GEO-interp,1,12,CatBoost,5.09985166292024
0,GEO-interp,1,12,LightGBM,4.951760582541436
0,GEO-interp,1,14,RF,5.387040991753488
0,GEO-interp,1,14,XGBoost,4.834794323709987
0,GEO-interp,1,14,CatBoost,4.943513897433606
0,GEO-interp,1,14,LightGBM,4.694809975004569
0,GEO-interp,1,17,RF,5.234243671892719
0,GEO-interp,1,17,XGBoost,4.896020915780525
0,GEO-interp,1,17,CatBoost,4.915077663827985
0,GEO-interp,1,17,LightGBM,4.69147160399304
0,GEO-interp,1,19,RF,5.412075271443299
0,GEO-interp,1,19,XGBoost,4.906276392891959
0,GEO-interp,1,19,CatBoost,4.9337217796850465
0,GEO-interp,1,19,LightGBM,4.710277293906143
0,GEO-interp,2,1,RF,6.964937570875483
0,GEO-interp,2,1,XGBoost,6.69446580286408
0,GEO-interp,2,1,CatBoost,6.381032345735768
0,GEO-interp,2,1,LightGBM,6.567871551776667
0,GEO-interp,2,2,RF,7.070491830714579
0,GEO-interp,2,2,XGBoost,7.261986655183713
0,GEO-interp,2,2,CatBoost,6.9604743174436985
0,GEO-interp,2,2,LightGBM,7.659253187926647
0,GEO-interp,2,3,RF,5.6648092742117715
0,GEO-interp,2,3,XGBoost,6.698057371524939
0,GEO-interp,2,3,CatBoost,5.332066564288756
0,GEO-interp,2,3,LightGBM,5.490622195262198
0,GEO-interp,2,4,RF,5.621583712892861
0,GEO-interp,2,4,XGBoost,5.700154273335358
0,GEO-interp,2,4,CatBoost,5.345666873730068
0,GEO-interp,2,4,LightGBM,5.301430809682712
0,GEO-interp,2,5,RF,5.520834161167217
0,GEO-interp,2,5,XGBoost,5.310771194648017
0,GEO-interp,2,5,CatBoost,5.1942254219289
0,GEO-interp,2,5,LightGBM,5.430411280170171
0,GEO-interp,2,6,RF,5.5534011751375
0,GEO-interp,2,6,XGBoost,5.375871196453072
0,GEO-interp,2,6,CatBoost,5.233497559628646
0,GEO-interp,2,6,LightGBM,5.497222250447969
0,GEO-interp,2,7,RF,5.602436099269782
0,GEO-interp,2,7,XGBoost,5.353893637720561
0,GEO-interp,2,7,CatBoost,5.2541555513841525
0,GEO-interp,2,7,LightGBM,5.23631163119458
0,GEO-interp,2,8,RF,5.53732502274975
0,GEO-interp,2,8,XGBoost,5.334877350636999
0,GEO-interp,2,8,CatBoost,5.216670925665805
0,GEO-interp,2,8,LightGBM,5.459942386773714
0,GEO-interp,2,9,RF,5.451017356664681
0,GEO-interp,2,9,XGBoost,5.2068050894257265
0,GEO-interp,2,9,CatBoost,5.07294914832554
0,GEO-interp,2,9,LightGBM,5.279593889190088
0,GEO-interp,2,10,RF,5.459185556366569
0,GEO-interp,2,10,XGBoost,5.4158551120458425
0,GEO-interp,2,10,CatBoost,5.031755293440547
0,GEO-interp,2,10,LightGBM,5.4541382217719
0,GEO-interp,2,12,RF,5.454282808822134
0,GEO-interp,2,12,XGBoost,5.460524741589748
0,GEO-interp,2,12,CatBoost,5.129975239839829
0,GEO-interp,2,12,LightGBM,5.479351720086268
0,GEO-interp,2,14,RF,5.529034065450886
0,GEO-interp,2,14,XGBoost,5.395077100777494
0,GEO-interp,2,14,CatBoost,4.85966271410073
0,GEO-interp,2,14,LightGBM,5.310604009619921
0,GEO-interp,2,17,RF,5.5011209167156325
0,GEO-interp,2,17,XGBoost,5.373530067392769
0,GEO-interp,2,17,CatBoost,5.02883325098004
0,GEO-interp,2,17,LightGBM,5.303964169873102
0,GEO-interp,2,19,RF,5.587655384761609
0,GEO-interp,2,19,XGBoost,5.352584108558217
0,GEO-interp,2,19,CatBoost,5.1619558234833764
0,GEO-interp,2,19,LightGBM,5.320494748243599
0,GEO-interp,5,1,RF,7.442426781056258
0,GEO-interp,5,1,XGBoost,6.907832908858167
0,GEO-interp,5,1,CatBoost,6.975345646116214
0,GEO-interp,5,1,LightGBM,7.0610828175717435
0,GEO-interp,5,2,RF,7.161196905932841
0,GEO-interp,5,2,XGBoost,7.363222202470062
0,GEO-interp,5,2,CatBoost,6.956840951683839
0,GEO-interp,5,2,LightGBM,7.428406939998546
0,GEO-interp,5,3,RF,5.320958763744728
0,GEO-interp,5,3,XGBoost,6.716697633821406
0,GEO-interp,5,3,CatBoost,5.445584265077714
0,GEO-interp,5,3,LightGBM,5.231605198028853
0,GEO-interp,5,4,RF,5.318717146715652
0,GEO-interp,5,4,XGBoost,5.469202403371289
0,GEO-interp,5,4,CatBoost,5.228876933661042
0,GEO-interp,5,4,LightGBM,5.44223924049038
0,GEO-interp,5,5,RF,5.241208025285497
0,GEO-interp,5,5,XGBoost,5.254332959849222
0,GEO-interp,5,5,CatBoost,5.260923990294455
0,GEO-interp,5,5,LightGBM,5.460767810774866
0,GEO-interp,5,6,RF,5.251901520696505
0,GEO-interp,5,6,XGBoost,5.267917305213597
0,GEO-interp,5,6,CatBoost,5.271736233581081
0,GEO-interp,5,6,LightGBM,5.572637381522079
0,GEO-interp,5,7,RF,5.318038684544212
0,GEO-interp,5,7,XGBoost,5.135072213616905
0,GEO-interp,5,7,CatBoost,5.150652552202536
0,GEO-interp,5,7,LightGBM,5.598652687346756
0,GEO-interp,5,8,RF,5.300784127594844
0,GEO-interp,5,8,XGBoost,5.012982777413896
0,GEO-interp,5,8,CatBoost,4.859727869739104
0,GEO-interp,5,8,LightGBM,5.5539808309863465
0,GEO-interp,5,9,RF,5.2747936841470064
0,GEO-interp,5,9,XGBoost,5.072033869488947
0,GEO-interp,5,9,CatBoost,4.839947553668183
0,GEO-interp,5,9,LightGBM,5.543105758409355
0,GEO-interp,5,10,RF,5.355713757825083
0,GEO-interp,5,10,XGBoost,5.096274602337435
0,GEO-interp,5,10,CatBoost,4.9503533670907744
0,GEO-interp,5,10,LightGBM,5.514729628868047
0,GEO-interp,5,12,RF,5.331847168395182
0,GEO-interp,5,12,XGBoost,5.01631426197364
0,GEO-interp,5,12,CatBoost,4.89982032404131
0,GEO-interp,5,12,LightGBM,5.587687252909454
0,GEO-interp,5,14,RF,5.293809992993391
0,GEO-interp,5,14,XGBoost,4.986451917677831
0,GEO-interp,5,14,CatBoost,4.709842263415258
0,GEO-interp,5,14,LightGBM,5.365548627911995
0,GEO-interp,5,17,RF,5.284772932775898
0,GEO-interp,5,17,XGBoost,5.010162168412622
0,GEO-interp,5,17,CatBoost,4.837049604769846
0,GEO-interp,5,17,LightGBM,5.569916816764346
0,GEO-interp,5,19,RF,5.340181723096697
0,GEO-interp,5,19,XGBoost,5.011581895119708
0,GEO-interp,5,19,CatBoost,4.98015548900702
0,GEO-interp,5,19,LightGBM,5.3265802650096745
0,GEO-disp,1,1,RF,7.188231046444196
0,GEO-disp,1,1,XGBoost,7.166842064115474
0,GEO-disp,1,1,CatBoost,7.060571544586083
0,GEO-disp,1,1,LightGBM,6.77671336612238
0,GEO-disp,1,2,RF,6.827453845882195
0,GEO-disp,1,2,XGBoost,7.250365785673386
0,GEO-disp,1,2,CatBoost,6.782154592764531
0,GEO-disp,1,2,LightGBM,6.834477569440956
0,GEO-disp,1,3,RF,5.490873248175752
0,GEO-disp,1,3,XGBoost,6.368101528475176
0,GEO-disp,1,3,CatBoost,5.315859987465652
0,GEO-disp,1,3,LightGBM,5.257592915570675
0,GEO-disp,1,4,RF,5.457633297726284
0,GEO-disp,1,4,XGBoost,5.288533738065833
0,GEO-disp,1,4,CatBoost,5.437600105798082
0,GEO-disp,1,4,LightGBM,5.264930736804175
0,GEO-disp,1,5,RF,5.286580994309421
0,GEO-disp,1,5,XGBoost,5.078478781191766
0,GEO-disp,1,5,CatBoost,5.2333120390617855
0,GEO-disp,1,5,LightGBM,5.2007439066481105
0,GEO-disp,1,6,RF,5.267196037768749
0,GEO-disp,1,6,XGBoost,4.982917921662631
0,GEO-disp,1,6,CatBoost,5.123538819968122
0,GEO-disp,1,6,LightGBM,5.2007439066481105
0,GEO-disp,1,7,RF,5.307888850817013
0,GEO-disp,1,7,XGBoost,4.982996030047629
0,GEO-disp,1,7,CatBoost,5.015268194060156
0,GEO-disp,1,7,LightGBM,4.867650397430275
0,GEO-disp,1,8,RF,5.2104007677303255
0,GEO-disp,1,8,XGBoost,4.967557333542413
0,GEO-disp,1,8,CatBoost,5.08801345143361
0,GEO-disp,1,8,LightGBM,5.133011087520076
0,GEO-disp,1,9,RF,5.17679251666341
0,GEO-disp,1,9,XGBoost,4.834670985628163
0,GEO-disp,1,9,CatBoost,5.002631948904381
0,GEO-disp,1,9,LightGBM,5.020910266990002
0,GEO-disp,1,10,RF,5.181303043099781
0,GEO-disp,1,10,XGBoost,4.886229176738646
0,GEO-disp,1,10,CatBoost,5.028339223841288
0,GEO-disp,1,10,LightGBM,4.991782829153245
0,GEO-disp,1,12,RF,5.2154070388285625
0,GEO-disp,1,12,XGBoost,5.108831873529862
0,GEO-disp,1,12,CatBoost,5.148924778380067
0,GEO-disp,1,12,LightGBM,4.995726312019149
0,GEO-disp,1,14,RF,5.3740575777666875
0,GEO-disp,1,14,XGBoost,4.771654665992132
0,GEO-disp,1,14,CatBoost,5.167484434663606
0,GEO-disp,1,14,LightGBM,4.936392501797124
0,GEO-disp,1,17,RF,5.293962083226887
0,GEO-disp,1,17,XGBoost,4.833789946318306
0,GEO-disp,1,17,CatBoost,5.080198282440029
0,GEO-disp,1,17,LightGBM,5.011087199138016
0,GEO-disp,1,19,RF,5.391303367618831
0,GEO-disp,1,19,XGBoost,4.783633617908838
0,GEO-disp,1,19,CatBoost,5.100855830815161
0,GEO-disp,1,19,LightGBM,4.850738745257955
0,GEO-disp,2,1,RF,7.007633592055821
0,GEO-disp,2,1,XGBoost,6.640450201169782
0,GEO-disp,2,1,CatBoost,6.401023816657658
0,GEO-disp,2,1,LightGBM,6.589945619897511
0,GEO-disp,2,2,RF,7.224798186265702
0,GEO-disp,2,2,XGBoost,7.320332571274233
0,GEO-disp,2,2,CatBoost,7.126791080446028
0,GEO-disp,2,2,LightGBM,7.773395813396201
0,GEO-disp,2,3,RF,5.946108315176693
0,GEO-disp,2,3,XGBoost,6.693122479987622
0,GEO-disp,2,3,CatBoost,5.74049803612553
0,GEO-disp,2,3,LightGBM,5.488573062473973
0,GEO-disp,2,4,RF,5.8457462092084524
0,GEO-disp,2,4,XGBoost,5.721568946862082
0,GEO-disp,2,4,CatBoost,5.537428128407407
0,GEO-disp,2,4,LightGBM,5.4947046887477775
0,GEO-disp,2,5,RF,5.784702791033645
0,GEO-disp,2,5,XGBoost,5.417852599573929
0,GEO-disp,2,5,CatBoost,5.596694793524368
0,GEO-disp,2,5,LightGBM,5.875981418134299
0,GEO-disp,2,6,RF,5.825969993741285
0,GEO-disp,2,6,XGBoost,5.541948660909723
0,GEO-disp,2,6,CatBoost,5.520131334221274
0,GEO-disp,2,6,LightGBM,5.982368975881762
0,GEO-disp,2,7,RF,5.707454178733781
0,GEO-disp,2,7,XGBoost,5.466869056182039
0,GEO-disp,2,7,CatBoost,5.368386128989669
0,GEO-disp,2,7,LightGBM,5.731101594844839
0,GEO-disp,2,8,RF,5.7794872603621075
0,GEO-disp,2,8,XGBoost,5.440146427242516
0,GEO-disp,2,8,CatBoost,5.248275869914114
0,GEO-disp,2,8,LightGBM,5.532601770498651
0,GEO-disp,2,9,RF,5.822719335117093
0,GEO-disp,2,9,XGBoost,5.297925450098634
0,GEO-disp,2,9,CatBoost,5.295400899015065
0,GEO-disp,2,9,LightGBM,5.3909212826254755
0,GEO-disp,2,10,RF,5.80462465171815
0,GEO-disp,2,10,XGBoost,5.526788568262741
0,GEO-disp,2,10,CatBoost,5.302769681684706
0,GEO-disp,2,10,LightGBM,5.560952385142614
0,GEO-disp,2,12,RF,5.826382474365353
0,GEO-disp,2,12,XGBoost,5.571397194463844
0,GEO-disp,2,12,CatBoost,5.307454278686572
0,GEO-disp,2,12,LightGBM,5.582030153204619
0,GEO-disp,2,14,RF,5.7728215234309195
0,GEO-disp,2,14,XGBoost,5.484056538749957
0,GEO-disp,2,14,CatBoost,5.128942962705605
0,GEO-disp,2,14,LightGBM,5.118187148475951
0,GEO-disp,2,17,RF,5.891748559916142
0,GEO-disp,2,17,XGBoost,5.474704601230032
0,GEO-disp,2,17,CatBoost,5.123943863402925
0,GEO-disp,2,17,LightGBM,5.154771726085051
0,GEO-disp,2,19,RF,5.814358219838099
0,GEO-disp,2,19,XGBoost,5.47153153566344
0,GEO-disp,2,19,CatBoost,5.142886629050857
0,GEO-disp,2,19,LightGBM,5.133386375097506
0,GEO-disp,5,1,RF,7.515322286832978
0,GEO-disp,5,1,XGBoost,6.875127767064627
0,GEO-disp,5,1,CatBoost,6.95679337039574
0,GEO-disp,5,1,LightGBM,7.005960189174452
0,GEO-disp,5,2,RF,7.305351776824726
0,GEO-disp,5,2,XGBoost,7.412918919938948
0,GEO-disp,5,2,CatBoost,7.1190743424517215
0,GEO-disp,5,2,LightGBM,7.542200723072022
0,GEO-disp,5,3,RF,5.489025796653505
0,GEO-disp,5,3,XGBoost,6.88672908264608
0,GEO-disp,5,3,CatBoost,5.666813499670378
0,GEO-disp,5,3,LightGBM,5.575625831496768
0,GEO-disp,5,4,RF,5.536493032645405
0,GEO-disp,5,4,XGBoost,5.665072583857484
0,GEO-disp,5,4,CatBoost,5.5125318293986325
0,GEO-disp,5,4,LightGBM,6.100825807468691
0,GEO-disp,5,5,RF,5.486555852375189
0,GEO-disp,5,5,XGBoost,5.4792829630830155
0,GEO-disp,5,5,CatBoost,5.560521433838966
0,GEO-disp,5,5,LightGBM,6.067404362999835
0,GEO-disp,5,6,RF,5.5954575856008075
0,GEO-disp,5,6,XGBoost,5.520269853529838
0,GEO-disp,5,6,CatBoost,5.68428196200423
0,GEO-disp,5,6,LightGBM,6.173577624463535
0,GEO-disp,5,7,RF,5.589765336904853
0,GEO-disp,5,7,XGBoost,5.400651628278005
0,GEO-disp,5,7,CatBoost,5.42853788381348
0,GEO-disp,5,7,LightGBM,5.843507619019468
0,GEO-disp,5,8,RF,5.587438509115964
0,GEO-disp,5,8,XGBoost,5.078976896875072
0,GEO-disp,5,8,CatBoost,5.236163301989744
0,GEO-disp,5,8,LightGBM,5.802740688383709
0,GEO-disp,5,9,RF,5.64318603142731
0,GEO-disp,5,9,XGBoost,5.191759762814024
0,GEO-disp,5,9,CatBoost,5.136570295273678
0,GEO-disp,5,9,LightGBM,5.876478470425959
0,GEO-disp,5,10,RF,5.629855190639937
0,GEO-disp,5,10,XGBoost,5.254849718327367
0,GEO-disp,5,10,CatBoost,5.008739890788037
0,GEO-disp,5,10,LightGBM,5.857472083650716
0,GEO-disp,5,12,RF,5.561408143723742
0,GEO-disp,5,12,XGBoost,5.158710774427356
0,GEO-disp,5,12,CatBoost,5.154367209001855
0,GEO-disp,5,12,LightGBM,5.840794247893814
0,GEO-disp,5,14,RF,5.560336278556503
0,GEO-disp,5,14,XGBoost,5.132135571462469
0,GEO-disp,5,14,CatBoost,4.928103604693494
0,GEO-disp,5,14,LightGBM,5.672500908859269
0,GEO-disp,5,17,RF,5.563978225675772
0,GEO-disp,5,17,XGBoost,5.135930511903831
0,GEO-disp,5,17,CatBoost,5.038391479229468
0,GEO-disp,5,17,LightGBM,5.665178834869026
0,GEO-disp,5,19,RF,5.481550398085165
0,GEO-disp,5,19,XGBoost,5.120876863006498
0,GEO-disp,5,19,CatBoost,5.137282907657764
0,GEO-disp,5,19,LightGBM,5.642659338214991
1,aucun,0,1,RF,7.096192719340584
1,aucun,0,1,XGBoost,6.5951654778626985
1,aucun,0,1,CatBoost,6.885449285198278
1,aucun,0,1,LightGBM,6.3253800446771375
1,aucun,0,2,RF,6.265971882167849
1,aucun,0,2,XGBoost,6.6340217093108595
1,aucun,0,2,CatBoost,6.3910835380939375
1,aucun,0,2,LightGBM,6.479541706447912
1,aucun,0,3,RF,5.767841458199407
1,aucun,0,3,XGBoost,6.336325226478734
1,aucun,0,3,CatBoost,5.365469590180923
1,aucun,0,3,LightGBM,5.6361654373408046
1,aucun,0,4,RF,5.6133741961156804
1,aucun,0,4,XGBoost,5.816800148703678
1,aucun,0,4,CatBoost,5.543661253231641
1,aucun,0,4,LightGBM,5.451648739224448
1,aucun,0,5,RF,5.471210535844617
1,aucun,0,5,XGBoost,5.590831292555895
1,aucun,0,5,CatBoost,5.5036865794781855
1,aucun,0,5,LightGBM,5.144587962128512
1,aucun,0,6,RF,5.4377736157497125
1,aucun,0,6,XGBoost,5.539700610930741
1,aucun,0,6,CatBoost,5.512228505961563
1,aucun,0,6,LightGBM,5.114936620774406
1,aucun,0,7,RF,5.483270394357067
1,aucun,0,7,XGBoost,5.6273914758510974
1,aucun,0,7,CatBoost,5.508314702712389
1,aucun,0,7,LightGBM,5.342601483729449
1,aucun,0,8,RF,5.424152412408607
1,aucun,0,8,XGBoost,5.743457633730598
1,aucun,0,8,CatBoost,5.377241511805272
1,aucun,0,8,LightGBM,5.2923759759045375
1,aucun,0,9,RF,5.452261909918977
1,aucun,0,9,XGBoost,5.725201905418894
1,aucun,0,9,CatBoost,5.365131323108819
1,aucun,0,9,LightGBM,5.317760452304568
1,aucun,0,10,RF,5.446240225675547
1,aucun,0,10,XGBoost,5.737963449769214
1,aucun,0,10,CatBoost,5.5195663291750785
1,aucun,0,10,LightGBM,5.325780613466552
1,aucun,0,12,RF,5.454248963904866
1,aucun,0,12,XGBoost,5.675754522919857
1,aucun,0,12,CatBoost,5.374586271260575
1,aucun,0,12,LightGBM,5.131120766548572
1,aucun,0,14,RF,5.3789841672703105
1,aucun,0,14,XGBoost,5.737834253272466
1,aucun,0,14,CatBoost,5.565938033109102
1,aucun,0,14,LightGBM,5.063009682151063
1,aucun,0,17,RF,5.353827513817113
1,aucun,0,17,XGBoost,5.718227356028254
1,aucun,0,17,CatBoost,5.450486077371294
1,aucun,0,17,LightGBM,5.077332075310891
1,aucun,0,19,RF,5.344621909639391
1,aucun,0,19,XGBoost,5.83681077097601
1,aucun,0,19,CatBoost,5.324872230883114
1,aucun,0,19,LightGBM,5.05066361691946
1,SMOTE-R,1,1,RF,6.9911121189103955
1,SMOTE-R,1,1,XGBoost,6.26187577579473
1,SMOTE-R,1,1,CatBoost,6.321921173738472
1,SMOTE-R,1,1,LightGBM,6.110453632502487
1,SMOTE-R,1,2,RF,6.532478766098711
1,SMOTE-R,1,2,XGBoost,6.678401107685143
1,SMOTE-R,1,2,CatBoost,6.388548888066875
1,SMOTE-R,1,2,LightGBM,6.714284847362201
1,SMOTE-R,1,3,RF,5.783982788411823
1,SMOTE-R,1,3,XGBoost,6.630270177857162
1,SMOTE-R,1,3,CatBoost,5.351004139238579
1,SMOTE-R,1,3,LightGBM,5.45986440071259
1,SMOTE-R,1,4,RF,5.639287214371646
1,SMOTE-R,1,4,XGBoost,5.2890501790913484
1,SMOTE-R,1,4,CatBoost,5.267044371912946
1,SMOTE-R,1,4,LightGBM,5.599782529984553
1,SMOTE-R,1,5,RF,5.492360715600209
1,SMOTE-R,1,5,XGBoost,5.322152897033727
1,SMOTE-R,1,5,CatBoost,5.3472335302592775
1,SMOTE-R,1,5,LightGBM,5.469650722853178
1,SMOTE-R,1,6,RF,5.498497571866941
1,SMOTE-R,1,6,XGBoost,5.410056645510468
1,SMOTE-R,1,6,CatBoost,5.355922865946066
1,SMOTE-R,1,6,LightGBM,5.481439248709394
1,SMOTE-R,1,7,RF,5.5406082419107
1,SMOTE-R,1,7,XGBoost,5.353169641694323
1,SMOTE-R,1,7,CatBoost,5.486633357295009
1,SMOTE-R,1,7,LightGBM,5.912253177589774
1,SMOTE-R,1,8,RF,5.38321285818779
1,SMOTE-R,1,8,XGBoost,5.464248727741701
1,SMOTE-R,1,8,CatBoost,5.367060546866561
1,SMOTE-R,1,8,LightGBM,5.880342890674847
1,SMOTE-R,1,9,RF,5.428913063896978
1,SMOTE-R,1,9,XGBoost,5.470946619327081
1,SMOTE-R,1,9,CatBoost,5.354781877106748
1,SMOTE-R,1,9,LightGBM,5.9293957932301815
1,SMOTE-R,1,10,RF,5.435456016974158
1,SMOTE-R,1,10,XGBoost,5.565326573261988
1,SMOTE-R,1,10,CatBoost,5.422162139247711
1,SMOTE-R,1,10,LightGBM,5.908527309757757
1,SMOTE-R,1,12,RF,5.418402832158081
1,SMOTE-R,1,12,XGBoost,5.461674245471602
1,SMOTE-R,1,12,CatBoost,5.416336604850785
1,SMOTE-R,1,12,LightGBM,5.845516514325815
1,SMOTE-R,1,14,RF,5.285894073543587
1,SMOTE-R,1,14,XGBoost,5.450868915534498
1,SMOTE-R,1,14,CatBoost,5.316552410860181
1,SMOTE-R,1,14,LightGBM,5.629036861508187
1,SMOTE-R,1,17,RF,5.304242732719767
1,SMOTE-R,1,17,XGBoost,5.389430291707399
1,SMOTE-R,1,17,CatBoost,5.369744668235367
1,SMOTE-R,1,17,LightGBM,5.673188762184468
1,SMOTE-R,1,19,RF,5.34849829390324
1,SMOTE-R,1,19,XGBoost,5.5161244216853005
1,SMOTE-R,1,19,CatBoost,5.346564886706072
1,SMOTE-R,1,19,LightGBM,5.75955329304465
1,SMOTE-R,2,1,RF,6.871523511829229
1,SMOTE-R,2,1,XGBoost,6.454042765640357
1,SMOTE-R,2,1,CatBoost,6.598966693509447
1,SMOTE-R,2,1,LightGBM,6.780140154078492
1,SMOTE-R,2,2,RF,6.713694154535786
1,SMOTE-R,2,2,XGBoost,6.745802648228834
1,SMOTE-R,2,2,CatBoost,6.575199735852266
1,SMOTE-R,2,2,LightGBM,6.930850288924572
1,SMOTE-R,2,3,RF,5.790694057404826
1,SMOTE-R,2,3,XGBoost,6.414931740067809
1,SMOTE-R,2,3,CatBoost,5.424676858564986
1,SMOTE-R,2,3,LightGBM,5.59505001617299
1,SMOTE-R,2,4,RF,5.654245162677976
1,SMOTE-R,2,4,XGBoost,5.339427402829256
1,SMOTE-R,2,4,CatBoost,5.385906039657601
1,SMOTE-R,2,4,LightGBM,5.657977481597446
1,SMOTE-R,2,5,RF,5.454967425107955
1,SMOTE-R,2,5,XGBoost,5.201052193022373
1,SMOTE-R,2,5,CatBoost,5.3698511608455055
1,SMOTE-R,2,5,LightGBM,5.716721394698113
1,SMOTE-R,2,6,RF,5.4484395086188036
1,SMOTE-R,2,6,XGBoost,5.201236801279081
1,SMOTE-R,2,6,CatBoost,5.315007547866937
1,SMOTE-R,2,6,LightGBM,5.716721394698113
1,SMOTE-R,2,7,RF,5.554572045099835
1,SMOTE-R,2,7,XGBoost,5.268988284845373
1,SMOTE-R,2,7,CatBoost,5.447343399883484
1,SMOTE-R,2,7,LightGBM,5.703292787442442
1,SMOTE-R,2,8,RF,5.418279934930683
1,SMOTE-R,2,8,XGBoost,5.272709792694958
1,SMOTE-R,2,8,CatBoost,5.321162709766355
1,SMOTE-R,2,8,LightGBM,5.684580057332477
1,SMOTE-R,2,9,RF,5.4624688246112925
1,SMOTE-R,2,9,XGBoost,5.23291630071786
1,SMOTE-R,2,9,CatBoost,5.4044619361129795
1,SMOTE-R,2,9,LightGBM,5.722577560352841
1,SMOTE-R,2,10,RF,5.4777597923809465
1,SMOTE-R,2,10,XGBoost,5.332014485321834
1,SMOTE-R,2,10,CatBoost,5.3034141451976495
1,SMOTE-R,2,10,LightGBM,5.822362304957306
1,SMOTE-R,2,12,RF,5.407814389803985
1,SMOTE-R,2,12,XGBoost,5.342501190300334
1,SMOTE-R,2,12,CatBoost,5.548633750306849
1,SMOTE-R,2,12,LightGBM,5.702876857683216
1,SMOTE-R,2,14,RF,5.361295271043051
1,SMOTE-R,2,14,XGBoost,5.461857791334325
1,SMOTE-R,2,14,CatBoost,5.603024619107585
1,SMOTE-R,2,14,LightGBM,5.705881066780239
1,SMOTE-R,2,17,RF,5.393900607039591
1,SMOTE-R,2,17,XGBoost,5.375136397300121
1,SMOTE-R,2,17,CatBoost,5.552522496298378
1,SMOTE-R,2,17,LightGBM,5.793504970130254
1,SMOTE-R,2,19,RF,5.370892392893994
1,SMOTE-R,2,19,XGBoost,5.482934975294
1,SMOTE-R,2,19,CatBoost,5.457461262784815
1,SMOTE-R,2,19,LightGBM,5.862686932486684
1,SMOTE-R,5,1,RF,6.672024399344734
1,SMOTE-R,5,1,XGBoost,6.560832216518478
1,SMOTE-R,5,1,CatBoost,6.47217884223918
1,SMOTE-R,5,1,LightGBM,6.4571200986513295
1,SMOTE-R,5,2,RF,6.823487389306887
1,SMOTE-R,5,2,XGBoost,6.548861525826776
1,SMOTE-R,5,2,CatBoost,6.5961328506356285
1,SMOTE-R,5,2,LightGBM,6.89541602907938
1,SMOTE-R,5,3,RF,5.770116458818417
1,SMOTE-R,5,3,XGBoost,6.260268177250742
1,SMOTE-R,5,3,CatBoost,5.303209070347605
1,SMOTE-R,5,3,LightGBM,5.7200427100875935
1,SMOTE-R,5,4,RF,5.585788722653489
1,SMOTE-R,5,4,XGBoost,5.36116277498448
