Ref,Rx_lat,Rx_lon,Rx_power,E_field,FSM_spread,Temp,Rhum,Prcp,Wdir,Wpgt,Wspd,Pres,Session_date,Session_time,City,Tx_id,Tx_lat,Tx_lon,Distance,Tx_power,Tx_alt,Tx_antenna_height,Tx_height,Freq,Tx_id_2nd,Freq_2nd,tx_ratio,Rx_alt,Slope_Tx_Rx,Roughness_Tx_Rx,Slope_Tx_Rx_50m,Roughness_Tx_Rx_50m,Slope_Local_Rx_50m,Roughness_Local_Rx_50m,Rx_antenna_height,Rx_height,Azimut_Tx_Rx,Tilt_Tx_Rx,LOS,First_building_m,First_tree_m,Fresnel_buildings,Fresnel_trees,Buildings_near_Rx,Trees_near_Rx,Environment
cotonou_2202,6.34834,2.38801,67.1,69.3,1.4000000000000057,31.0,75.0,0.0,200.0,,18.4,1008.0,2024-01-11,16:54:39,cotonou,COTO,6.352268,2.402957,1709.8496718973304,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,5.919288503392242,3.4465386867523193,-0.0001502973659824,0.3995285478144302,-4.0192542232595e-05,0.4018576739802592,0.0036173631324722,0.089273267852554,10,13.44653868675232,255.18978278177016,3.1985977795941407,1,-1.0,-1.0,0,0,4,4,urban
cotonou_2203,6.35159,2.389,54.7,64.1,3.3000000000000043,31.0,75.0,0.0,200.0,,18.4,1008.0,2024-01-11,17:08:14,cotonou,COTO,6.352268,2.402957,1546.0306695280617,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,6.372441302854016,4.482590675354004,0.0004510425660926,0.2764974226920069,0.0004543759204723,0.2714239191665797,-0.002012034257253,0.0914645881611308,10,14.482590675354004,267.2025056202835,3.4984538135539145,1,-1.0,-1.0,0,0,3,12,urban
cotonou_2151,6.35264,2.38702,62.0,66.6,0.7000000000000028,31.0,75.0,0.0,200.0,,18.4,1008.0,2024-01-11,17:18:54,cotonou,COTO,6.352268,2.402957,1763.7579853039406,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,5.469829904008319,4.260330677032471,0.0003003494675165,0.3753347744247849,0.0001958087285822,0.3762481547846698,-0.0029824314108026,0.0717957799762881,10,14.26033067703247,271.3462893974142,3.0746687959271304,1,-1.0,-1.0,0,0,3,8,urban
cotonou_2152,6.35326,2.38807,59.9,66.6,1.8999999999999917,31.0,71.0,0.4,240.0,,9.4,1011.0,2024-01-12,10:36:09,cotonou,COTO,6.352268,2.402957,1650.753880415097,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,5.840128622673444,4.690556526184082,0.0005854554119564,0.4466291022901296,0.0004024140274289,0.4441472984391478,-0.0045751387066807,0.140262827050615,10,14.690556526184082,273.83659427171995,3.269818502888493,1,-1.0,-1.0,0,0,4,3,urban
cotonou_2191,6.35291,2.39197,50.2,54.4,0.5,31.0,71.0,0.4,240.0,,9.4,1011.0,2024-01-12,10:54:12,cotonou,COTO,6.352268,2.402957,1217.6787366585486,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,8.117318723491467,4.910414218902588,0.0009783925079717,0.3720849238840374,0.0014036603607482,0.3801626926254294,0.0054562985157741,0.0814459077987674,10,14.910414218902588,273.3653651236717,4.418444075565466,1,-1.0,-1.0,0,0,6,10,urban
cotonou_2192,6.35455,2.39472,59.3,62.9,0.5999999999999943,31.0,71.0,0.4,240.0,,9.4,1011.0,2024-01-12,11:09:12,cotonou,COTO,6.352268,2.402957,945.6399511619912,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,10.454918613711142,5.338039398193359,0.0016990082959334,0.5583670579129277,0.0016277095850776,0.5685048790960965,0.0005668520927429,0.0272530641763648,10,15.33803939819336,285.5765153825655,5.6564754174926,1,-1.0,-1.0,0,0,1,15,urban
cotonou_2193,6.35508,2.39043,63.0,68.3,0.3999999999999915,31.0,71.0,0.4,240.0,,9.4,1011.0,2024-01-12,11:21:18,cotonou,COTO,6.352268,2.402957,1420.4486693701908,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,6.752259041125491,5.542208671569824,0.0010418872735197,0.6540996447052869,0.0011608601086971,0.6512716414995876,-0.0040025464955883,0.1411077039171112,10,15.542208671569824,282.72810122218726,3.7643248776692424,1,-1.0,-1.0,0,0,2,14,urban
cotonou_2181,6.35583,2.39255,54.7,57.1,2.299999999999997,32.6,66.0,0.0,210.0,,11.2,1010.9,2024-01-12,11:32:26,cotonou,COTO,6.352268,2.402957,1216.9490449615014,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,7.92122156198926,5.6815924644470215,0.0016421140675886,0.6652012879666763,0.001795261195789,0.6727420464464877,0.0033062197104293,0.0595325808207802,10,15.68159246444702,289.0035247767115,4.384988681717414,1,-1.0,-1.0,0,0,1,14,urban
cotonou_2182,6.35777,2.39112,54.9,58.2,2.1000000000000014,32.6,66.0,0.0,210.0,,11.2,1010.9,2024-01-12,11:43:49,cotonou,COTO,6.352268,2.402957,1444.0873258137572,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,6.491424227421809,4.441511631011963,-0.0002826766447375,0.6666415079816912,0.0004500955372749,0.6661373546271989,-0.0044254534282647,0.1648227576866615,10,14.441511631011965,295.06556416910905,3.746365570927417,1,-1.0,-1.0,0,0,5,7,urban
cotonou_2183,6.35811,2.39536,55.3,59.3,0.5,32.6,66.0,0.0,210.0,,11.2,1010.9,2024-01-12,11:58:35,cotonou,COTO,6.352268,2.402957,1060.1319726627655,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,9.050720730852632,4.961089611053467,0.0011612020157001,0.5943421204540011,0.0010193127905984,0.5866722590519126,-0.0035074378027049,0.1126645906771826,10,14.961089611053469,307.73106631222765,5.069149067524588,1,-1.0,-1.0,0,0,0,9,urban
cotonou_2171,6.35916,2.39266,56.1,59.6,0.2000000000000028,32.6,66.0,0.0,210.0,,11.2,1010.9,2024-01-12,12:12:15,cotonou,COTO,6.352268,2.402957,1370.6988571093198,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,6.809714306345565,3.555409669876098,-0.0001561688000919,0.6907512946334087,-0.0001139410667949,0.7169315719482584,-0.0016087452570597,0.0611046157984441,10,13.5554096698761,303.9592752720254,3.98319400926436,1,-1.0,-1.0,0,0,1,12,urban
cotonou_2172,6.35943,2.39541,52.2,56.5,0.8999999999999986,32.6,66.0,0.0,210.0,,11.2,1010.9,2024-01-12,12:25:19,cotonou,COTO,6.352268,2.402957,1150.8843962082135,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,8.23465169135403,4.213775634765625,0.0002040142458402,0.4480263204825598,0.0001372281128798,0.4604412723017489,-0.0040172696113586,0.2190499261867758,10,14.213775634765623,313.67748698650973,4.708223573938772,1,-1.0,-1.0,0,0,4,9,urban
cotonou_2173,6.36127,2.39552,63.1,68.1,0.2999999999999971,33.0,63.0,0.0,200.0,,16.6,1009.0,2024-01-12,12:36:56,cotonou,COTO,6.352268,2.402957,1291.5449627300927,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,7.213676949622738,3.665865182876587,-3.1156250924775036e-05,0.3980685956058952,-4.500671669288912e-05,0.4076923077409421,-0.0004474427964952,0.0166585265163692,10,13.665865182876589,320.6120080346369,4.221576226115629,1,-1.0,-1.0,0,0,4,7,urban
cotonou_2132,6.36361,2.38925,,72.0,1.0999999999999943,33.0,63.0,0.0,200.0,,16.6,1009.0,2024-01-12,12:56:12,cotonou,COTO,6.352268,2.402957,1968.022503163138,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,4.428962082825562,2.759899616241455,-0.0005490078579178,0.6909927866212906,-0.0005072016342013,0.7307805697244523,-0.0023281633853912,0.1266678197521973,10,12.759899616241457,309.78088884933584,2.7996439813339364,1,-1.0,-1.0,0,0,2,8,urban
cotonou_2133,6.36363,2.38754,61.1,66.2,0.0999999999999943,33.0,63.0,0.0,200.0,,16.6,1009.0,2024-01-12,13:10:12,cotonou,COTO,6.352268,2.402957,2118.5598569701297,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,4.066291145278588,2.7506861686706543,-0.0004925931798202,0.8489834906696208,-0.0004467479714519,0.8707347731829698,-0.0007072031497955,0.0610850596109497,10,12.750686168670654,306.55924950474605,2.601243482365257,1,-1.0,-1.0,0,0,2,12,urban
cotonou_292,6.36324,2.38674,58.0,64.2,1.0999999999999943,33.0,63.0,0.0,210.0,,18.4,1008.0,2024-01-12,14:17:50,cotonou,COTO,6.352268,2.402957,2166.001315950873,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,3.973281805218678,3.081627368927002,-0.0002855543676576,0.8892894473265557,-0.0003485911601298,0.8979518731725395,-0.0010929081175062,0.06421359669616,10,13.081627368927002,304.2463950735809,2.535607744806154,1,-1.0,-1.0,0,0,3,6,urban
cotonou_291,6.36047,2.38478,70.7,75.2,2.5,33.0,63.0,0.0,210.0,,18.4,1008.0,2024-01-12,14:29:39,cotonou,COTO,6.352268,2.402957,2206.1820021648828,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,3.973344074315193,3.1012122631073,-0.0002728735004459,0.8022837811879782,-0.0002799903091631,0.8290579917998921,-0.0005504389603932,0.024669782330396,10,13.1012122631073,294.42003611464526,2.488978269871138,1,-1.0,-1.0,0,0,0,3,urban
cotonou_293,6.36356,2.38415,57.0,62.4,2.1000000000000014,31.9,70.0,0.0,220.0,,18.4,1008.0,2024-01-12,14:41:30,cotonou,COTO,6.352268,2.402957,2426.7475494401674,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,3.4749274729927047,2.8499538898468018,-0.0003526903474281,0.9087196613891968,-0.0004812783239413,0.931986285489817,-0.0037927275818164,0.0997946160176037,10,12.849953889846802,301.13849228199683,2.2689265092392787,1,-1.0,-1.0,0,0,3,13,urban
cotonou_2103,6.35796,2.38031,67.2,70.7,0.9000000000000057,31.9,70.0,0.0,220.0,,18.4,1008.0,2024-01-12,14:59:56,cotonou,COTO,6.352268,2.402957,2583.5200876281688,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,3.403588243883919,3.44040846824646,-0.0001021390673757,0.6757628380392102,-0.0001037060366838,0.683490557653835,-0.0003995764558748,0.0174151590638805,10,13.44040846824646,284.19322094237003,2.118298388339204,1,-1.0,-1.0,0,0,5,10,urban
cotonou_2221,6.36272,2.39875,54.6,56.6,3.0,32.0,71.0,0.0,210.0,,22.3,1008.0,2024-01-12,16:29:02,cotonou,COTO,6.352268,2.402957,1246.064307549385,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,7.542878214224027,4.75169563293457,0.0008424063267222,0.4016880944441174,0.0005617288025942,0.3914941014943371,-0.0047041376431783,0.2129931557673208,10,14.75169563293457,338.19727157242323,4.325432898594791,1,-1.0,-1.0,0,0,2,14,urban
cotonou_2223,6.36095,2.4002,56.0,62.8,1.2999999999999972,31.0,75.0,0.0,210.0,,18.4,1008.0,2024-01-12,16:40:47,cotonou,COTO,6.352268,2.402957,1007.4143198790524,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,9.580823380884729,5.028330326080322,0.0013410742203795,0.3738862891984665,0.0014404162892522,0.3978966711796472,0.0024645056485531,0.0747869410493946,10,15.028330326080322,342.4843909312297,5.329132972138057,1,-1.0,-1.0,0,0,4,7,urban
cotonou_2261,6.3622,2.40184,67.9,71.2,0.0,31.0,75.0,0.0,210.0,,18.4,1008.0,,,cotonou,COTO,6.352268,2.402957,1105.2897465619849,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,8.735533745036594,5.23134183883667,0.0013732886529183,0.4335405532317674,0.0011480011491694,0.436861389619174,-0.0020132117801242,0.077118814332335,10,15.23134183883667,353.62240070864846,4.849148982170542,1,-1.0,-1.0,0,0,3,10,urban
cotonou_2222,6.35877,2.40047,58.2,62.4,1.8000000000000045,31.0,75.0,0.0,210.0,,18.4,1008.0,2024-01-12,17:13:27,cotonou,COTO,6.352268,2.402957,769.8933552890436,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,12.809695038904987,4.565139293670654,0.0011001895635555,0.3379921227450753,0.0010414220019812,0.333930817434689,5.75959555749455e-05,0.0107983979610533,10,14.565139293670654,339.18599113514057,6.992950142561418,1,-1.0,-1.0,0,0,3,7,urban
cotonou_2263,6.35958,2.40422,62.1,66.4,0.5,31.0,75.0,0.0,210.0,,18.4,1008.0,2024-01-12,17:27:28,cotonou,COTO,6.352268,2.402957,820.6039167215678,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,12.242377941067778,4.658854961395264,0.0011331708658309,0.4062825243994843,0.0012318645583258,0.4047922086039178,0.0018399238586425,0.0871544372950245,10,14.658854961395264,9.740837742937742,6.5582458648559685,1,-1.0,-1.0,0,0,4,8,urban
cotonou_2262,6.36204,2.40442,56.8,64.4,5.1000000000000085,31.6,70.0,0.0,230.0,,16.6,1013.0,2024-01-15,11:55:26,cotonou,COTO,6.352268,2.402957,1092.7200134510306,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,9.014538888718862,5.322994709014893,0.0015177790958253,0.4552509382443425,0.0013730621745443,0.4704143437702909,0.0003209789594014,0.0207180738281047,10,15.322994709014893,8.463031641343662,4.89988831518094,1,-1.0,-1.0,0,0,3,9,urban
cotonou_2301,6.36137,2.40648,52.1,70.5,4.3999999999999915,31.6,70.0,0.0,230.0,,16.6,1013.0,2024-01-15,12:06:42,cotonou,COTO,6.352268,2.402957,1079.4054526183677,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,9.31492570429032,4.932105541229248,0.001134364914011,0.4597105541056928,0.0011146235771393,0.4526510237527424,0.0005061863422986,0.0128130980723517,10,14.932105541229248,21.040442279932503,4.980622161117409,1,-1.0,-1.0,0,0,2,12,urban
cotonou_2302,6.35904,2.4065,45.5,52.0,3.1000000000000014,31.6,70.0,0.0,230.0,,16.6,1013.0,2024-01-15,12:19:22,cotonou,COTO,6.352268,2.402957,845.2896334276859,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,12.128930808791232,4.42851448059082,0.00082933683505,0.5147510480287134,0.0008221364021301,0.5074182825588569,0.0002349694569905,0.0099343484575921,10,14.42851448059082,27.472799363344052,6.383737131207915,1,-1.0,-1.0,0,0,5,7,urban
cotonou_2303,6.36088,2.40881,58.4,62.5,2.6999999999999957,32.0,67.0,0.0,210.0,,18.4,1012.0,2024-01-15,12:30:39,cotonou,COTO,6.352268,2.402957,1151.687933552264,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,8.913236749727961,4.634876251220703,0.0008537039991626,0.4676772756495628,0.0008234607494943,0.4567800235486249,0.0011924147605895,0.0611516043759864,10,14.634876251220703,34.036922622048166,4.6841442064631185,1,-1.0,-1.0,0,0,3,3,urban
cotonou_2341,6.35963,2.41087,,68.1,0.5999999999999943,32.0,67.0,0.0,210.0,,18.4,1012.0,2024-01-15,12:41:45,cotonou,COTO,6.352268,2.402957,1195.5435189640862,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,8.799649819894903,4.950099468231201,0.0010359233617782,0.3977139113857272,0.0010220669564746,0.3933914901189018,0.0004966259002685,0.0223481655120849,10,14.9500994682312,46.88922885941025,4.49802742141073,1,-1.0,-1.0,0,0,2,3,urban
cotonou_2342,6.35894,2.41326,54.8,65.5,5.800000000000004,32.0,67.0,0.0,210.0,,18.4,1012.0,2024-01-15,12:53:45,cotonou,COTO,6.352268,2.402957,1357.8787021080584,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,7.920635809636504,5.043323516845703,0.0009683565817017,0.4312759540342163,0.000919398758397,0.427343255386619,-0.0010597058804422,0.03283147869346,10,15.043323516845703,56.911847588231126,3.958199092760199,1,-1.0,-1.0,0,0,2,3,urban
cotonou_2343,6.36096,2.41487,61.0,64.2,4.8999999999999915,32.0,67.0,0.0,210.0,,18.4,1012.0,2024-01-15,13:05:47,cotonou,COTO,6.352268,2.402957,1631.3242883699072,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,6.56921146515079,5.234062194824219,0.0009621710911025,0.3967914388674099,0.0008991772668403,0.3961536521955504,0.000680661201477,0.0316860192777557,10,15.23406219482422,53.71558777489071,3.28965114817955,1,-1.0,-1.0,0,0,5,8,urban
cotonou_2351,6.35445,2.41526,64.2,69.85,0.5,32.0,67.0,0.0,210.0,,18.4,1012.0,2024-01-15,13:22:17,cotonou,COTO,6.352268,2.402957,1382.4306327993138,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,8.15307027254095,5.435359001159668,0.0012257926007534,0.5454957029019479,0.0012281954514455,0.550526890656452,0.0004259881350286,0.0189986028600069,10,15.435359001159668,79.88132881977072,3.8719453613113783,1,-1.0,-1.0,0,0,2,12,urban
cotonou_2353,6.35646,2.41077,54.1,58.7,0.7000000000000028,32.0,71.0,0.0,220.0,,16.6,1011.0,2024-01-15,13:37:12,cotonou,COTO,6.352268,2.402957,980.8934346454485,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,10.98565915031796,5.447038173675537,0.0017628631786155,0.5133053837780993,0.0018295176823933,0.5367579009484815,0.0021359337700737,0.0933805256915809,10,15.447038173675535,61.636805792920086,5.448119987206698,1,-1.0,-1.0,0,0,4,9,urban
cotonou_2311,6.35651,2.40979,50.5,54.0,2.3000000000000043,32.0,71.0,0.0,220.0,,16.6,1011.0,2024-01-15,14:25:37,cotonou,COTO,6.352268,2.402957,889.7244954272687,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,12.027309661624194,4.92104434967041,0.0013489476839701,0.4197806122253009,0.0017867485698999,0.4176394545209398,0.002818415575776,0.0789365788673035,10,14.92104434967041,58.00872748813214,6.035993607168935,1,-1.0,-1.0,0,0,0,9,urban
cotonou_2312,6.35406,2.40693,67.0,71.6,0.2999999999999971,31.4,69.0,0.0,240.0,,16.6,1010.7,2024-01-15,14:37:59,cotonou,COTO,6.352268,2.402957,482.18069940653567,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,22.212353834716932,4.690194606781006,0.0019278493582033,0.393316099687265,0.0019800154804339,0.3925639587324827,0.0011498024697009,0.0311794365477209,10,14.690194606781006,65.58972875865038,11.066781001639868,1,-1.0,-1.0,0,0,2,10,urban
cotonou_2313,6.35657,2.40594,59.4,64.7,2.3999999999999986,31.4,69.0,0.0,240.0,,16.6,1010.7,2024-01-15,14:49:43,cotonou,COTO,6.352268,2.402957,579.0191730505736,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,18.00423781007056,4.9005961418151855,0.0019893411795298,0.6195621202206392,0.0016544860506814,0.6045606290208336,-0.0031792163848876,0.1192935731684307,10,14.900596141815186,34.57205249518745,9.230733492873458,1,-1.0,-1.0,0,0,2,12,urban
cotonou_2271,6.35491,2.40489,64.4,65.4,4.299999999999997,31.4,69.0,0.0,240.0,,16.6,1010.7,2024-01-15,15:02:15,cotonou,COTO,6.352268,2.402957,362.0836130630121,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,28.99237922431005,5.336487770080566,0.0041781957332904,0.6495014723658661,0.0039539386723878,0.664225232697654,0.0009066309704448,0.040228634015943,10,15.336487770080566,36.02262436183412,14.503310859644232,1,-1.0,-1.0,0,0,5,8,urban
cotonou_2272,6.35674,2.40337,61.4,68.1,3.1000000000000085,31.4,69.0,0.0,240.0,,16.6,1010.7,2024-01-15,15:13:41,cotonou,COTO,6.352268,2.402957,496.6554965761607,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,20.6073125475818,4.618048667907715,0.0015798990313658,0.4610574016384219,0.0015148928290919,0.4423879512253414,-0.0018528938293457,0.0926370342468664,10,14.618048667907717,5.244177367362852,10.759905234066563,1,-1.0,-1.0,0,0,0,10,urban
cotonou_2273,6.35684,2.40029,49.9,52.4,1.8999999999999984,31.4,69.0,0.0,240.0,,16.6,1010.7,2024-01-15,15:28:54,cotonou,COTO,6.352268,2.402957,585.4141493183733,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,17.119794702693472,4.592531204223633,0.0014758996168772,0.328451212400785,0.0014569702591583,0.3338627104947552,0.0007389650397963,0.0151073371696077,10,14.592531204223633,329.89716194487437,9.16099552737047,1,-1.0,-1.0,0,0,7,5,urban
cotonou_2232,6.35652,2.39843,53.7,62.0,3.200000000000003,31.0,71.0,0.0,210.0,,20.5,1010.0,2024-01-15,15:43:40,cotonou,COTO,6.352268,2.402957,687.0044332271001,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,14.456622474657651,5.115276336669922,0.0020321086805745,0.4565276675470401,0.0018841524124145,0.4795452635108033,-0.0005102422502305,0.0206760058305085,10,15.115276336669922,313.3822938700255,7.7817291452086685,1,-1.0,-1.0,0,0,8,9,urban
cotonou_2231,6.35811,2.39709,53.8,58.3,4.699999999999996,31.0,71.0,0.0,210.0,,20.5,1010.0,2024-01-15,15:56:55,cotonou,COTO,6.352268,2.402957,915.8324101029484,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,10.594472684321932,4.851216793060303,0.0011047386588078,0.461733767581243,0.0010519458790018,0.4512212431520847,-0.00189950466156,0.1020360109966218,10,14.851216793060305,315.0545819853266,5.86946349048247,1,-1.0,-1.0,0,0,2,7,urban
cotonou_2233,6.35455,2.3981,52.6,62.1,5.5,31.0,71.0,0.0,210.0,,20.5,1010.0,2024-01-15,16:11:00,cotonou,COTO,6.352268,2.402957,593.6865183892411,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,16.99686808160349,5.254116535186768,0.0026223428850266,0.4906684204819697,0.0028013769234349,0.5549674062265241,0.0044050122563329,0.114365965294726,10,15.254116535186768,295.30228139343797,8.973182811314887,1,-1.0,-1.0,0,0,7,10,urban
cotonou_2241,6.3538,2.39966,57.5,60.3,0.5,31.0,71.0,0.0,210.0,,20.5,1010.0,2024-01-15,16:24:31,cotonou,COTO,6.352268,2.402957,402.2049653726266,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,25.500764653751354,4.594610214233398,0.0021133780479431,0.3107807202861584,0.0022428825497627,0.3646613565562455,0.0024446010589599,0.1138743202405749,10,14.594610214233398,295.0579641621133,13.209325463891815,1,-1.0,-1.0,0,0,3,8,urban
cotonou_2242,6.3516,2.39803,51.4,51.3,4.0,30.0,79.0,0.0,220.0,,18.4,1011.0,2024-01-15,16:41:28,cotonou,COTO,6.352268,2.402957,550.1090959260285,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,18.830232600545457,4.411205768585205,0.0012354637447156,0.2695993964904863,0.0010402956138555,0.2672152981658708,-0.000711132069095,0.0366803149570793,10,14.411205768585203,262.2321097918739,9.756349425436534,1,-1.0,-1.0,0,0,1,8,urban
cotonou_2243,6.35109,2.39544,63.2,70.0,1.5999999999999943,30.0,79.0,0.0,220.0,,18.4,1011.0,2024-01-15,16:56:30,cotonou,COTO,6.352268,2.402957,841.827017791367,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,12.180335726918813,4.59352445602417,0.0017204117917522,0.2785906273760166,0.00113785088036,0.2856273555392594,0.0015991270515858,0.0499448422076732,10,14.59352445602417,261.03982978452683,6.398685671911359,1,-1.0,-1.0,0,0,0,4,urban
cotonou_312,6.3661,2.41778,56.6,61.6,1.3000000000000045,33.0,63.0,0.0,248.0,,13.0,1011.0,2024-01-16,12:51:50,cotonou,COTO,6.352268,2.402957,2242.6425124800357,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,4.70616923129685,4.414307117462158,0.0003143625259399,0.4126708107079218,0.0001673407503855,0.4205845515325288,-0.0035639838886029,0.0681835842527598,10,14.414307117462158,46.80347120403002,2.415075542613337,1,-1.0,-1.0,0,0,7,9,urban
cotonou_311,6.36307,2.4163,63.2,65.7,4.299999999999997,33.0,63.0,0.0,248.0,,13.0,1011.0,2024-01-16,13:07:58,cotonou,COTO,6.352268,2.402957,1899.038496261962,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,5.6154938189966055,5.126235008239746,0.0006490578546246,0.4044147370891647,0.0006751505326943,0.4016001755697797,-0.0023855611197943,0.0787222218866024,10,15.126235008239746,50.83394190440231,2.8299563337195637,1,-1.0,-1.0,0,0,3,1,urban
cotonou_313,6.3654,2.41482,53.1,57.9,0.8000000000000043,33.0,63.0,0.0,248.0,,13.0,1011.0,2024-01-16,13:21:01,cotonou,COTO,6.352268,2.402957,1957.470493280047,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,5.29629891964129,4.844311237335205,0.0005744039410292,0.4062655948636832,0.0005075127573897,0.4043305204907438,-0.0021764988246883,0.1089935151999095,10,14.844311237335203,41.9170949376217,2.7538442183921563,1,-1.0,-1.0,0,0,4,9,urban
cotonou_322,6.36463,2.41068,63.1,67.6,0.5,32.0,63.0,0.0,180.0,,14.8,1011.0,2024-01-16,13:35:13,cotonou,COTO,6.352268,2.402957,1612.154506344501,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,6.266341415321764,5.109332084655762,0.000861078173029,0.4545711755559077,0.0007287285152133,0.4500976165161485,-0.0021897316081284,0.035160991690212,10,15.109332084655762,31.835471183764582,3.333098166971575,1,-1.0,-1.0,0,0,0,8,urban
cotonou_321,6.36717,2.413,59.3,65.5,1.9000000000000057,32.0,63.0,0.0,180.0,,14.8,1011.0,2024-01-16,13:48:37,cotonou,COTO,6.352268,2.402957,1987.583784392438,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,5.07477332714457,4.427341938018799,0.0003583833352843,0.4254746220885188,0.0002828971232895,0.4261847339414175,-0.0023876976091704,0.0738272752515112,10,14.4273419380188,33.81318473595513,2.7241771988474213,1,-1.0,-1.0,0,0,6,5,urban
cotonou_323,6.36683,2.40957,52.8,56.6,3.699999999999996,32.0,63.0,0.0,180.0,,14.8,1011.0,2024-01-16,14:02:22,cotonou,COTO,6.352268,2.402957,1768.7982375063436,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,5.5645136885072946,4.4091596603393555,0.0003945808392592,0.4042527224324134,0.0002976827332692,0.4043283737857613,-0.0023978192584931,0.0682957238178781,10,14.409159660339355,24.290844497602222,3.0611169870189214,1,-1.0,-1.0,0,0,7,1,urban
cotonou_331,6.36455,2.40759,52.7,58.8,2.1999999999999957,32.0,63.0,0.0,180.0,,14.8,1011.0,2024-01-16,14:13:44,cotonou,COTO,6.352268,2.402957,1451.7463909144044,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,6.801357928794297,4.973148345947266,0.000861331232551,0.4271688754617183,0.0007721827700247,0.4196171481294816,-0.0008495807647705,0.0425314828563781,10,14.973148345947266,20.550677984275183,3.7057626363937297,1,-1.0,-1.0,0,0,3,6,urban
cotonou_332,6.36789,2.40712,50.3,56.1,0.6000000000000014,32.0,63.0,0.0,180.0,,14.8,1011.0,2024-01-16,14:27:14,cotonou,COTO,6.352268,2.402957,1787.948333260198,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,5.3521422167221,4.249357223510742,0.0002936460025245,0.4012271751206253,0.0003394351222866,0.3995246273581289,0.0006349643260922,0.0096773139848277,10,14.249357223510742,14.83359383408282,3.0334984205927618,1,-1.0,-1.0,0,0,7,3,urban
cotonou_333,6.36649,2.4044,58.0,61.1,1.7999999999999972,31.8,66.0,0.0,200.0,,14.8,1010.6,2024-01-16,14:50:42,cotonou,COTO,6.352268,2.402957,1580.8634436974712,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,5.99519712407684,4.055437088012695,0.0002257067786744,0.4549983696337419,0.0001941868847474,0.4588138252805883,-6.843920473985665e-05,0.0081042168090632,10,14.055437088012695,5.758058721206112,3.4369800898788596,1,-1.0,-1.0,0,0,1,5,urban
